   380.0         Y -0.001294 -0.001266 -0.001238 -0.001211 -0.001185    -22.940300    -25.163200    -27.127500    -28.857600   -30.383200   -31.728900   -32.915300   -33.959900   -34.877300   -35.680300   -36.379800   -36.985600   -37.505900   -37.948200   -38.319100   -16.222000   -15.592200   -15.280500   -14.773100   -14.087400   -13.245400   -12.187200   -10.880100    -9.323560    -7.488580    -5.411700    -3.144760    -0.784003     1.515380    3.560150    5.123720    5.965190    5.935260    5.066860    3.636680   2.133630  0.281732  0.007723  0.001145
   382.0         Y -0.001273 -0.001245 -0.001218 -0.001192 -0.001166    -24.402100    -26.522800    -28.392000    -30.033600   -31.476700   -32.745300   -33.859500   -34.836200   -35.689700   -36.432600   -37.075400   -37.627600   -38.097400   -38.491900   -38.817600   -15.199000   -14.588800   -14.286700   -13.795200   -13.131000   -12.315800   -11.291500   -10.027000    -8.522270    -6.750200    -4.747370    -2.565650    -0.300275     1.896470    3.835770    5.297530    6.050290    5.954060    5.047440    3.605880   2.109030  0.277521  0.007599  0.001126
   384.0         Y -0.001252 -0.001225 -0.001198 -0.001172 -0.001147    -25.810700    -27.831200    -29.607300    -31.162400   -32.525000   -33.718300   -34.762000   -35.672500   -36.463800   -37.148100   -37.735800   -38.235900   -38.656500   -39.004600   -39.286400   -14.201300   -13.610200   -13.317700   -12.841800   -12.198800   -11.409900   -10.419000    -9.196410    -7.742700    -6.032470    -4.102360    -2.004250     0.167703     2.264100    4.100560    5.463310    6.130160    5.970050    5.026970    3.575000   2.084640  0.273377  0.007476  0.001108
   386.0         Y -0.001231 -0.001205 -0.001179 -0.001153 -0.001128    -27.166600    -29.089100    -30.774100    -32.244800   -33.528700   -34.648500   -35.623400   -36.469400   -37.200200   -37.827500   -38.361400   -38.810900   -39.183800   -39.486700   -39.726000   -13.228400   -12.656200   -12.373100   -11.912600   -11.290500   -10.527400    -9.569490    -8.388160    -6.984600    -5.335130    -3.476440    -1.460320     0.620153     2.618490    4.354680    5.621210    6.204880    5.983270    5.005460    3.544020   2.060450  0.269298  0.007355  0.001090
   388.0         Y -0.001211 -0.001185 -0.001159 -0.001134 -0.001110    -28.470600    -30.297200    -31.893200    -33.281300   -34.488400   -35.536500   -36.444400   -37.227500   -37.899300   -38.471100   -38.952900   -39.353200   -39.679600   -39.938800   -40.136800   -12.280100   -11.726600   -11.452700   -11.007300   -10.405900    -9.668250    -8.742680    -7.601940    -6.247680    -4.657940    -2.869350    -0.933617     1.057300     2.959830    4.598310    5.771370    6.274560    5.993790    4.982940    3.512950   2.036470  0.265283  0.007237  0.001072
   390.0         Y -0.001192 -0.001166 -0.001141 -0.001116 -0.001092    -29.723600    -31.456300    -32.965200    -34.272700   -35.404800   -36.383000   -37.225500   -37.947400   -38.561800   -39.079700   -39.510700   -39.863200   -40.144600   -40.361400   -40.519300   -11.356100   -10.821000   -10.556300   -10.125800    -9.544540    -8.832010    -7.938300    -6.837480    -5.531700    -4.000620    -2.280830    -0.423899     1.479380     3.288340    4.831630    5.913920    6.339280    6.001650    4.959420    3.481790   2.012680  0.261330  0.007121  0.001054
   392.0         Y -0.001172 -0.001147 -0.001122 -0.001098 -0.001074    -30.926100    -32.567100    -33.991000    -35.219700   -36.278600   -37.188700   -37.967500   -38.629800   -39.188300   -39.653700   -40.035400   -40.341600   -40.579300   -40.754900   -40.874000   -10.456200    -9.939110    -9.683390    -9.267560    -8.706300    -8.018450    -7.156080    -6.094520    -4.836390    -3.362920    -1.710640     0.069079     1.886620     3.604230    5.054820    6.049010    6.399150    6.006910    4.934930    3.450550   1.989080  0.257438  0.007007  0.001037
   394.0         Y -0.001153 -0.001128 -0.001104 -0.001080 -0.001056    -32.079000    -33.630300    -34.971100    -36.122900   -37.110500   -37.954100   -38.670900   -39.275200   -39.779400   -40.193800   -40.527700   -40.788800   -40.984200   -41.120000   -41.201500    -9.580090    -9.080760    -8.833870    -8.432490    -7.890860    -7.227290    -6.395750    -5.372790    -4.161470    -2.744580    -1.158510     0.545565     2.279250     3.907710    5.268070    6.176790    6.454280    6.009630    4.909480    3.419220   1.965660  0.253606  0.006894  0.001021
   396.0         Y -0.001135 -0.001110 -0.001086 -0.001062 -0.001039    -33.183100    -34.646700    -35.906400    -36.983200   -37.901100   -38.680100   -39.336500   -39.884400   -40.335800   -40.700700   -40.988100   -41.205600   -41.359900   -41.457000   -41.502200    -8.727440    -8.245620    -8.007440    -7.620270    -7.097950    -6.458270    -5.657040    -4.672020    -3.506680    -2.145320    -0.624181     1.005810     2.657510     4.198990    5.471560    6.297400    6.504760    6.009880    4.883120    3.387810   1.942430  0.249833  0.006784  0.001004
   398.0         Y -0.001116 -0.001092 -0.001068 -0.001045 -0.001023    -34.239200    -35.617100    -36.797500    -37.801200   -38.651400   -39.367200   -39.964900   -40.458000   -40.858000   -41.174900   -41.417200   -41.592400   -41.707000   -41.766700   -41.776800    -7.898030    -7.433440    -7.203820    -6.830630    -6.327300    -5.711110    -4.939680    -3.991940    -2.871760    -1.564890    -0.107401     1.450060     3.021630     4.478300    5.665490    6.411000    6.550710    6.007710    4.855860    3.356320   1.919380  0.246116  0.006675  0.000988
   400.0         Y -0.001098 -0.001074 -0.001051 -0.001028 -0.001006    -35.248000    -36.542300    -37.645400    -38.577800   -39.361800   -40.016300   -40.556900   -40.996700   -41.346900   -41.617100   -41.815700   -41.949900   -42.026000   -42.049600   -42.025700    -7.091570    -6.643930    -6.422730    -6.063290    -5.578640    -4.985540    -4.243390    -3.332270    -2.256430    -1.003010     0.392096     1.878580     3.371870     4.745850    5.850040    6.517740    6.592230    6.003190    4.827730    3.324770   1.896510  0.242456  0.006569  0.000972
   402.0         Y -0.001081 -0.001057 -0.001034 -0.001012 -0.000990    -36.210500    -37.423100    -38.450800    -39.313600   -40.033300   -40.628100   -41.113100   -41.501100   -41.803000   -42.028000   -42.184200   -42.278700   -42.317600   -42.306300   -42.249500    -6.307800    -5.876830    -5.663910    -5.317990    -4.851700    -4.281290    -3.567920    -2.692760    -1.660430    -0.459430     0.874574     2.291620     3.708460     5.001870    6.025410    6.617780    6.629430    5.996380    4.798760    3.293150   1.873820  0.238850  0.006464  0.000956
   404.0         Y -0.001063 -0.001040 -0.001017 -0.000995 -0.000974    -37.127400    -38.260300    -39.214400    -40.009500   -40.666600   -41.203300   -41.634300   -41.972000   -42.227000   -42.408200   -42.523400   -42.579500   -42.582400   -42.537300   -42.448900    -5.546450    -5.131860    -4.927080    -4.594450    -4.146200    -3.598090    -2.912970    -2.073110    -1.083480     0.066135     1.340300     2.689440     4.031650     5.246580    6.191790    6.711270    6.662430    5.987350    4.768970    3.261480   1.851300  0.235298  0.006361  0.000941
   406.0         Y -0.001046 -0.001023 -0.001001 -0.000979 -0.000958    -37.999500    -39.054600    -39.937100    -40.666200   -41.262400   -41.742600   -42.121200   -42.410100   -42.619600   -42.758300   -42.833900   -42.852800   -42.820900   -42.743300   -42.624300    -4.807230    -4.408750    -4.211970    -3.892390    -3.461880    -2.935660    -2.278280    -1.473070    -0.525299     0.573954     1.789540     3.072300     4.341690     5.480220    6.349390    6.798370    6.691340    5.976170    4.738410    3.229760   1.828950  0.231799  0.006260  0.000925
   408.0         Y -0.001029 -0.001007 -0.000985 -0.000964 -0.000943    -38.827800    -39.807100    -40.619700    -41.284600   -41.821500   -42.246900   -42.574600   -42.816200   -42.981600   -43.079200   -43.116300   -43.099400   -43.033900   -42.924800   -42.776400    -4.089880    -3.707220    -3.518300    -3.211550    -2.798440    -2.293720    -1.663570    -0.892341     0.014380     1.064300     2.222560     3.440460     4.638820     5.703000    6.498400    6.879240    6.716260    5.962900    4.707100    3.198000   1.806780  0.228352  0.006160  0.000911
   410.0         Y -0.001013 -0.000991 -0.000969 -0.000948 -0.000928    -39.613100    -40.518400    -41.263000    -41.865400   -42.344700   -42.716800   -42.995100   -43.190900   -43.313600   -43.371400   -43.371400   -43.319800   -43.221900   -43.082500   -42.905800    -3.394110    -3.027000    -2.845790    -2.551630    -2.155610    -1.671990    -1.068550    -0.330655     0.535839     1.537460     2.639650     3.794190     4.923300     5.915160    6.639010    6.954040    6.737320    5.947620    4.675060    3.166210   1.784770  0.224956  0.006062  0.000896
   412.0         Y -0.000996 -0.000975 -0.000954 -0.000933 -0.000913    -40.356200    -41.189400    -41.867800    -42.409400   -42.832800   -43.153200   -43.383700   -43.534900   -43.616300   -43.635700   -43.599900   -43.514800   -43.385700   -43.217100   -43.013000    -2.719660    -2.367800    -2.194170    -1.912370    -1.533120    -1.070190    -0.492955     0.212275     1.039360     1.993700     3.041070     4.133760     5.195380     6.116930    6.771440    7.022930    6.754620    5.930390    4.642340    3.134400   1.762940  0.221610  0.005966  0.000882
   414.0         Y -0.000980 -0.000959 -0.000938 -0.000918 -0.000898    -41.058000    -41.821000    -42.435000    -42.917600   -43.286600   -43.556800   -43.740900   -43.849100   -43.890500   -43.872700   -43.802300   -43.685000   -43.525700   -43.329000   -43.098700    -2.066220    -1.729350    -1.563150    -1.293470    -0.930673    -0.488045     0.063513     0.736732     1.525230     2.433310     3.427110     4.459420     5.455310     6.308550    6.895880    7.086070    6.768290    5.911280    4.608970    3.102580   1.741280  0.218312  0.005871  0.000867
   416.0         Y -0.000965 -0.000944 -0.000923 -0.000903 -0.000884    -41.719300    -42.414100    -42.965500    -43.390600   -43.706800   -43.928500   -44.067600   -44.134200   -44.137000   -44.083300   -43.979400   -43.831000   -43.642800   -43.419000   -43.163500    -1.433530    -1.111340    -0.952435    -0.694654    -0.347984     0.074747     0.601140     1.243010     1.993730     2.856570     3.798040     4.771470     5.703360     6.490240    7.012530    7.143620    6.778430    5.890350    4.574970    3.070750   1.719790  0.215063  0.005778  0.000854
   418.0         Y -0.000949 -0.000929 -0.000909 -0.000889 -0.000869    -42.341200    -42.969500    -43.460000    -43.829400   -44.094400   -44.269000   -44.364500   -44.390900   -44.356300   -44.268000   -44.131900   -43.953500   -43.737400   -43.487700   -43.208000    -0.821286    -0.513508    -0.361745    -0.115623     0.215238     0.618472     1.120220     1.731390     2.445160     3.263780     4.154140     5.070160     5.939770     6.662240    7.121590    7.195730    6.785160    5.867690    4.540380    3.038920   1.698470  0.211862  0.005686  0.000840
   420.0         Y -0.000934 -0.000914 -0.000894 -0.000875 -0.000856    -42.924400    -43.488000    -43.919400    -44.234700   -44.450200   -44.579100   -44.632500   -44.620000   -44.549400   -44.427600   -44.260500   -44.053300   -43.810400   -43.535800   -43.232900    -0.229200     0.064458     0.209215     0.443913     0.759286     1.143430     1.621040     2.202170     2.879810     3.655210     4.495700     5.355780     6.164810     6.824780    7.223270    7.242580    6.788600    5.843350    4.505240    3.007120   1.677330  0.208707  0.005596  0.000826
   422.0         Y -0.000919 -0.000899 -0.000880 -0.000861 -0.000842    -43.469800    -43.970600    -44.344500    -44.607400   -44.774800   -44.859500   -44.872300   -44.822200   -44.716800   -44.562800   -44.365900   -44.131000   -43.862300   -43.563800   -43.238600     0.343025     0.622849     0.760743     0.984253     1.284460     1.649910     2.103900     2.655660     3.297970     4.031170     4.823010     5.628590     6.378740     6.978110    7.317770    7.284320    6.788850    5.817400    4.469570    2.975330   1.656350  0.205598  0.005508  0.000813
   424.0         Y -0.000905 -0.000885 -0.000866 -0.000847 -0.000828    -43.978400    -44.418200    -44.736300    -44.948400   -45.069200   -45.111200   -45.084600   -44.998200   -44.859400   -44.674400   -44.448700   -44.187200   -43.893800   -43.572300   -43.225900     0.895690     1.161970     1.293140     1.505700     1.791060     2.138210     2.569110     3.092140     3.699940     4.391950     5.136350     5.888880     6.581810     7.122450    7.405280    7.321110    6.786030    5.789920    4.433410    2.943590   1.635550  0.202535  0.005421  0.000800
   426.0         Y -0.000890 -0.000871 -0.000852 -0.000833 -0.000815    -44.451000    -44.831500    -45.095600    -45.258400   -45.334200   -45.334900   -45.270400   -45.149000   -44.977800   -44.763000   -44.509700   -44.222600   -43.905600   -43.562100   -43.195400     1.429100     1.682110     1.806710     2.008550     2.279390     2.608650     3.016960     3.511930     4.086030     4.737850     5.436020     6.136930     6.774290     7.258030    7.486020    7.353110    6.780260    5.760970    4.396780    2.911890   1.614920  0.199516  0.005335  0.000787
   428.0         Y -0.000876 -0.000857 -0.000838 -0.000820 -0.000802    -44.888600    -45.211600    -45.423200    -45.538300   -45.570600   -45.531400   -45.430200   -45.275100   -45.072800   -44.829300   -44.549600   -44.237900   -43.898200   -43.533800   -43.147600     1.943560     2.183600     2.301770     2.493120     2.749760     3.061540     3.447770     3.915330     4.456530     5.069160     5.722300     6.373000     6.956430     7.385110    7.560170    7.380480    6.771630    5.730620    4.359730    2.880250   1.594470  0.196541  0.005251  0.000775
